protocol,method,schedule,role,target,region,r2,mae,rmse,finale,relative_finale,worste,mape,auc_error,tailmean_error,n_points
strict,FSL-MPL+ small,811,extra_unseen,raw,stable,0.8672161099596861,0.05129042663089916,0.06298329113234989,0.06980727055294889,0.02515816076929088,0.20463477189965618,0.017669982808268068,0.05123658402365753,0.035607136057226096,1307
strict,FSL-MPL+ source,cosine,fit,ema,full,0.9741629746325235,0.01095284014478167,0.031201970668826573,0.0012187652880673028,0.0004569817081622226,0.36644199430962265,0.0034373779536196456,0.010847811262853318,0.0033522942657886468,1647
strict,FSL-MPL+ source,cosine,fit,ema,tail20,0.8576647616392928,0.0024563333098840782,0.0031709795803960203,0.0012187652880673028,0.0004569817081622226,0.010708768844415406,0.0009180526659403764,0.0024589927278953756,0.0012462086954938556,330
strict,FSL-MPL+ source,cosine,fit,ema,decay,0.8576647616392928,0.0024563333098840782,0.0031709795803960203,0.0012187652880673028,0.0004569817081622226,0.010708768844415406,0.0009180526659403764,0.0024589927278953756,0.0012462086954938556,330
strict,FSL-MPL+ source,cosine,fit,ema,final1000,-0.1378972966965626,0.0018093272404335718,0.0023854494656473275,0.0012187652880673028,0.0004569817081622226,0.0070832156376678945,0.0006780610067993423,0.0017878527661157183,0.00040614074842704184,51
strict,FSL-MPL+ source,cosine,fit,ema,stable,0.9694502170828182,0.013081805410929128,0.034856687074797714,1.9626856944121585e-06,7.287264606956359e-07,0.36644199430962265,0.0040686439710335845,0.012952519565118541,0.004504538743558939,1317
strict,FSL-MPL+ source,cosine,fit,raw,full,0.9450645947762802,0.034197798038952266,0.043788019964062674,0.01959315991274657,0.007404326222941628,0.20021500940122516,0.0120288587803627,0.03416702840444933,0.00048622987504876036,1647
strict,FSL-MPL+ source,cosine,fit,raw,tail20,0.04638446439566579,0.031162069563846453,0.039728847071694516,0.01959315991274657,0.007404326222941628,0.137805208242892,0.011659478430250229,0.03119194029546355,0.0018132297169750622,330
strict,FSL-MPL+ source,cosine,fit,raw,decay,0.04638446439566579,0.031162069563846453,0.039728847071694516,0.01959315991274657,0.007404326222941628,0.137805208242892,0.011659478430250229,0.03119194029546355,0.0018132297169750622,330
strict,FSL-MPL+ source,cosine,fit,raw,final1000,-0.013356790498743498,0.03389066143130916,0.043099736739643846,0.01959315991274657,0.007404326222941628,0.11871903731756683,0.012790761069867122,0.03376561156714105,0.005279703204907005,51
strict,FSL-MPL+ source,cosine,fit,raw,stable,0.944701552361246,0.03495845893248675,0.04474747032851515,6.219406428664698e-05,2.3092578733819648e-05,0.20021500940122516,0.01212141422116537,0.03492797209770403,0.00015372421989612306,1317
strict,FSL-MPL+ source,wsd,test,ema,full,0.9545838098203207,0.026214331432212395,0.03863524524430115,0.027232127681497964,0.010244044592527151,0.3601886777008776,0.008931604893521211,0.026112571972152263,0.016229250221303726,1647
strict,FSL-MPL+ source,wsd,test,ema,tail20,0.6203512523545641,0.018425156113390583,0.020707504990171897,0.027232127681497964,0.010244044592527151,0.041789108105899864,0.006825083555731717,0.018380112051566443,0.006624212703131516,330
strict,FSL-MPL+ source,wsd,test,ema,decay,0.6230317473379534,0.019244094204931905,0.02189185415776213,0.027232127681497964,0.010244044592527151,0.04906429808068857,0.007114024225306166,0.019192327477169587,0.005068528469927003,340
strict,FSL-MPL+ source,wsd,test,ema,final1000,-79.87082150225869,0.026058169773030687,0.026155211552562712,0.027232127681497964,0.010244044592527151,0.03147599917476951,0.009790331653746182,0.02601758078528784,0.02605816977303066,51
strict,FSL-MPL+ source,wsd,test,ema,stable,0.9471625640306504,0.028027553052162944,0.04190839125528192,0.044485473208058846,0.016015571633461238,0.3601886777008776,0.009404426184411124,0.027894084811426113,0.02176960581045373,1307
strict,FSL-MPL+ source,wsd,test,raw,full,0.920092756965703,0.039007059535363035,0.0492754248676462,0.04983767163293118,0.01890847508491267,0.19874409343852406,0.013600973852149855,0.038968633798994595,0.012025625254393102,1647
strict,FSL-MPL+ source,wsd,test,raw,tail20,0.25223043678179335,0.03557712074991727,0.04504669477550361,0.04983767163293118,0.01890847508491267,0.14639562187211075,0.013234592664278573,0.03558889847848171,0.008476702286082105,330
strict,FSL-MPL+ source,wsd,test,raw,decay,0.27407526127371773,0.0359969745849871,0.04538188242377795,0.04983767163293118,0.01890847508491267,0.14639562187211075,0.013370679818616338,0.0359316953766426,0.006977996631721606,340
strict,FSL-MPL+ source,wsd,test,raw,final1000,-0.557916794376256,0.04265041370464727,0.05345543960692983,0.04983767163293118,0.01890847508491267,0.14639562187211075,0.01623334098125313,0.0426577953399712,0.03214177973143029,51
strict,FSL-MPL+ source,wsd,test,raw,stable,0.9156932964098704,0.039790096171268025,0.05023884787907386,0.07545758717427153,0.02686651495253682,0.19874409343852406,0.013660882016955818,0.03973245782272497,0.016969184123008407,1307
strict,FSL-MPL+ source,811,extra_unseen,ema,full,0.9535464463296793,0.025685384426083344,0.03968750486199733,0.0002638509659531607,9.905891788673236e-05,0.36727527239934865,0.00870125791907168,0.02558934300612188,0.020740199452036645,1647
strict,FSL-MPL+ source,811,extra_unseen,ema,tail20,0.8935952534803042,0.0055687234514487215,0.0065654690485075235,0.0002638509659531607,9.905891788673236e-05,0.016194512384026805,0.0020745436269454663,0.005574449001913564,0.004109392917223786,330
strict,FSL-MPL+ source,811,extra_unseen,ema,decay,0.8694268409086267,0.006295764200785468,0.008554517978402775,0.0002638509659531607,9.905891788673236e-05,0.04926572080782288,0.002335383034932744,0.006241283310855961,0.0030977016864550677,340
strict,FSL-MPL+ source,811,extra_unseen,ema,final1000,-1.2655049069354507,0.002932524663604836,0.0035898033787344226,0.0002638509659531607,9.905891788673236e-05,0.009195900366050669,0.0011007377305069014,0.0028965776435568944,0.0022579227744166097,51
strict,FSL-MPL+ source,811,extra_unseen,ema,stable,0.9407117043019665,0.030729356022564807,0.0443373841699508,0.048877704632693586,0.01756907239439135,0.36727527239934865,0.010357262097042024,0.03059356189354991,0.026941336703060426,1307
strict,FSL-MPL+ source,811,extra_unseen,raw,full,0.921183276189609,0.039179936840332934,0.049628331720138294,0.023540628505913208,0.008915893863103092,0.1918491822496624,0.013622154718015297,0.03914964652187718,0.017301158414834372,1647
strict,FSL-MPL+ source,811,extra_unseen,raw,tail20,0.21355131538123517,0.031136865005357048,0.0401509613960328,0.023540628505913208,0.008915893863103092,0.14491152980354327,0.011609821458973274,0.03108924023434659,0.002514708014507594,330
strict,FSL-MPL+ source,811,extra_unseen,raw,decay,0.23475642514779993,0.0312798038206476,0.040220279157359214,0.023540628505913208,0.008915893863103092,0.14491152980354327,0.011655438417511734,0.03129784221175682,0.0022439035676593555,340
strict,FSL-MPL+ source,811,extra_unseen,raw,final1000,-0.002646518166662837,0.0284573881161528,0.03726969410122828,0.023540628505913208,0.008915893863103092,0.13464845827297678,0.010648731642789133,0.02843841449210043,0.0005533759081730594,51
strict,FSL-MPL+ source,811,extra_unseen,raw,stable,0.9101964215358597,0.04123505943152882,0.051796388311078634,0.041583313874100636,0.014986400234213349,0.1918491822496624,0.014133771812254938,0.041191549412944534,0.02238556627562094,1307
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,ema,full,0.9886860164081729,0.006370789116511512,0.020647550678284266,0.0007598021121806298,0.0002848913326372936,0.2923520889930953,0.0020009476562089885,0.006285621949782395,0.002411577991325853,1647
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,ema,tail20,0.8805551849184373,0.0022239142592427367,0.0029048310631645453,0.0007598021121806298,0.0002848913326372936,0.010064519689702678,0.0008310927688340509,0.002226139633456024,0.000814287789325352,330
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,ema,decay,0.8805551849184373,0.0022239142592427367,0.0029048310631645453,0.0007598021121806298,0.0002848913326372936,0.010064519689702678,0.0008310927688340509,0.002226139633456024,0.000814287789325352,330
